,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
785,2013-03-05,5868348,767426588,125.5,133.5,125.5,131.0,5.5,3688
786,2013-03-06,7512231,1013597454,132.0,136.5,131.5,135.0,4.0,3641
787,2013-03-07,6884368,906004708,131.0,133.5,131.0,131.0,-4.0,3190
788,2013-03-08,6984967,905061776,130.0,130.5,128.0,128.0,-3.0,2946
789,2013-03-11,7611615,974776605,127.0,129.5,127.0,127.0,-1.0,2404
790,2013-03-12,10159329,1313819762,127.0,131.0,126.5,128.5,1.5,3529
791,2013-03-13,3714693,484234427,129.5,131.0,129.5,130.5,2.0,1778
792,2013-03-14,2872156,371538780,130.0,131.0,126.0,131.0,0.5,1418
793,2013-03-15,4268913,563169460,132.0,133.5,130.5,132.5,1.5,1781
794,2013-03-18,2360313,303734900,131.5,131.5,127.5,127.5,-5.0,1566
795,2013-03-19,2891507,371536436,129.0,129.5,128.0,128.0,0.5,1523
796,2013-03-20,2806135,355139316,127.5,128.5,124.0,125.5,-2.5,1693
797,2013-03-21,2613688,336653752,127.0,130.0,127.0,129.5,4.0,1845
798,2013-03-22,3630597,465268501,127.5,130.0,125.0,129.5,0.0,1996
799,2013-03-25,1234185,160465050,129.5,131.0,128.5,130.5,1.0,994
800,2013-03-26,1531693,199241897,131.0,131.0,129.0,129.0,-1.5,1125
801,2013-03-27,1180686,154169830,130.5,132.0,129.5,129.5,0.5,856
802,2013-03-28,1547231,201272139,129.0,131.0,129.0,130.5,1.0,982
803,2013-03-29,1292121,167700663,130.5,131.0,128.5,129.5,-1.0,838
804,2013-04-01,1570919,205521889,130.0,131.5,129.5,131.0,1.5,1008
805,2013-04-02,2291600,304545900,131.0,134.5,130.5,134.5,3.5,1479
806,2013-04-03,5602462,768200294,134.5,139.0,134.0,138.0,3.5,3046
807,2013-04-08,2876201,380757122,134.0,136.0,130.0,132.5,-5.5,1986
808,2013-04-09,1921303,250688890,133.0,133.5,128.5,129.5,-3.0,1427
809,2013-04-10,5046682,644590949,132.0,132.0,126.0,127.5,-2.0,2668
810,2013-04-11,5610493,750692562,130.0,135.5,129.5,134.0,6.5,2990
811,2013-04-12,2628616,353581160,132.5,135.5,132.0,135.0,1.0,1562
812,2013-04-15,2322315,311516210,135.0,135.0,133.0,134.0,-1.0,1238
813,2013-04-16,5029300,673473938,130.5,136.5,130.5,136.5,2.5,2247
814,2013-04-17,3308960,450454575,137.0,137.5,135.0,135.5,-1.0,1889
815,2013-04-18,2709367,368373912,135.0,137.0,133.5,136.0,0.5,1410
816,2013-04-19,4743644,659087160,136.5,141.5,136.0,140.0,4.0,2651
817,2013-04-22,2930317,414551697,141.0,142.5,140.0,141.5,1.5,1911
818,2013-04-23,1771778,247167920,140.0,141.5,138.5,140.0,-1.5,1302
819,2013-04-24,3931948,564352456,140.0,146.5,140.0,144.5,4.5,2364
820,2013-04-25,2388057,341765169,144.5,144.5,142.0,144.0,-0.5,1436
821,2013-04-26,2969054,425979614,144.0,145.5,141.0,142.0,-2.0,1734
822,2013-04-29,1267542,179334380,144.0,144.0,140.0,141.0,-1.0,904
823,2013-04-30,4355882,635860542,144.0,149.0,143.5,144.0,3.0,2713
824,2013-05-02,4802395,712463355,145.0,151.0,145.0,150.0,6.0,3223
825,2013-05-03,3814031,578855698,150.0,153.0,149.5,153.0,3.0,2458
826,2013-05-06,2358936,361779698,153.5,155.0,152.0,154.0,1.0,1270
827,2013-05-07,3711959,579650604,155.0,158.0,153.0,156.5,2.5,2077
828,2013-05-08,2852810,439746522,155.0,155.0,152.5,155.0,-1.5,2008
829,2013-05-09,7215968,1071922828,150.0,151.0,145.0,146.0,-9.0,4335
830,2013-05-10,10961840,1598571280,146.0,151.0,141.0,141.5,-4.5,5602
831,2013-05-13,3617736,520299984,141.5,145.5,141.5,144.0,2.5,2289
832,2013-05-14,3798233,541302688,145.0,145.5,141.0,142.5,-1.5,2005
833,2013-05-15,5311355,754244078,142.5,144.0,141.0,142.0,-0.5,2750
834,2013-05-16,6343488,932481965,143.0,150.5,143.0,147.5,5.5,3820
835,2013-05-17,3874929,580700872,147.5,151.5,147.5,149.5,2.0,2532
836,2013-05-20,2711082,405791554,151.5,152.5,146.5,147.0,-2.5,1784
837,2013-05-21,3550324,524857952,146.0,149.0,146.0,148.0,1.0,1707
838,2013-05-22,3981646,586514780,149.0,149.5,145.0,147.5,-0.5,2128
839,2013-05-23,4516872,653525568,145.0,147.0,143.5,144.0,-3.5,2412
840,2013-05-24,5670445,811899783,144.5,145.5,141.5,141.5,-2.5,2705
841,2013-05-27,3431473,491979612,141.5,145.5,141.0,144.0,2.5,1820
842,2013-05-28,3961495,584103003,143.0,149.0,143.0,147.5,3.5,2369
843,2013-05-29,2950170,436629660,149.0,149.0,147.5,148.0,0.5,1861
844,2013-05-30,1896610,278783876,146.5,148.0,146.0,148.0,0.0,1150
845,2013-05-31,4873161,736203536,149.5,152.5,148.0,152.5,4.5,2807
846,2013-06-03,2603837,394011224,150.0,152.5,148.5,152.0,-0.5,1602
847,2013-06-04,3901146,580880254,153.0,153.0,146.5,149.0,-3.0,2391
848,2013-06-05,2230196,329911906,147.5,149.0,147.0,147.0,-2.0,1312
849,2013-06-06,3581477,511561688,146.0,146.5,141.0,142.0,-5.0,2328
850,2013-06-07,4444209,642933486,145.0,146.0,143.0,143.5,1.5,2990
851,2013-06-10,2180961,316545345,144.5,146.5,144.0,145.0,1.5,1493
852,2013-06-11,2601848,369715416,143.0,144.0,141.0,141.5,-3.5,1918
853,2013-06-13,4485520,625711780,140.0,143.0,135.5,139.0,-2.5,3092
854,2013-06-14,2764391,379283474,140.0,140.5,135.0,135.0,-4.0,1768
855,2013-06-17,2893949,397514962,137.0,139.5,135.5,138.0,3.0,1870
856,2013-06-18,2986462,410166756,138.0,138.5,135.5,137.5,-0.5,1894
857,2013-06-19,3100038,436158820,139.0,142.0,138.5,140.0,2.5,1900
858,2013-06-20,3633816,503575792,138.0,141.0,137.0,137.0,-3.0,2125
859,2013-06-21,11581371,1500679601,135.0,135.0,127.5,129.0,-8.0,4265
860,2013-06-24,6028244,783851220,128.0,131.5,128.0,130.0,1.0,3265
861,2013-06-25,4749187,617958623,130.0,133.5,125.0,129.0,-1.0,2689
862,2013-06-26,5476132,718939722,131.5,134.0,129.0,130.5,1.5,3000
863,2013-06-27,5196484,711239512,134.0,139.5,132.0,139.5,9.0,2780
864,2013-06-28,6710247,958812429,142.5,145.5,140.5,145.5,6.0,3778
865,2013-07-01,3818202,553519790,145.0,147.5,142.0,145.0,-0.5,2150
866,2013-07-02,2919935,421090510,146.0,146.5,143.0,144.0,-1.0,1656
867,2013-07-03,1344607,192545992,144.0,145.5,142.0,142.0,-2.0,959
868,2013-07-04,4611377,636734966,144.0,144.0,134.0,138.0,-4.0,2576
869,2013-07-05,2800464,398630538,139.0,145.0,137.0,144.5,6.5,1908
870,2013-07-08,3292733,459847353,143.5,143.5,136.5,140.5,-4.0,1971
871,2013-07-09,8654226,1164925558,138.0,138.0,131.5,133.0,-7.5,4880
872,2013-07-10,15222263,1959663953,131.5,132.5,125.0,130.5,-2.5,7589
873,2013-07-11,6782499,904116110,133.0,135.0,130.5,133.5,3.0,4001
874,2013-07-12,6054000,791701500,133.5,133.5,129.0,132.0,-1.5,3703
875,2013-07-15,5326004,702891028,132.0,133.5,129.5,132.0,0.0,3300
876,2013-07-16,11109969,1436394639,130.5,131.5,127.5,131.0,-1.0,5412
877,2013-07-17,16020804,1996926000,129.0,129.5,122.5,123.5,-7.5,7424
878,2013-07-18,14608980,1754794040,120.0,123.0,117.5,122.0,-1.5,6602
879,2013-07-19,14701455,1817198229,121.0,125.5,120.5,122.5,0.5,5559
880,2013-07-22,5998529,733317067,123.5,124.5,120.5,123.0,0.5,2880
881,2013-07-23,5835187,736734331,123.5,128.0,123.5,127.5,4.5,3369
882,2013-07-24,2055282,261090314,127.5,128.0,126.0,127.0,-0.5,1033
883,2013-07-25,2726199,349315370,127.0,130.0,125.5,130.0,3.0,1562
884,2013-07-26,3826808,496481438,131.0,131.0,127.5,130.5,0.5,1818
885,2013-07-29,4334312,567833872,131.0,132.0,129.5,131.0,0.5,2177
886,2013-07-30,3485684,454255420,130.0,131.5,128.0,131.0,0.0,1911
887,2013-07-31,2123015,278263980,131.0,132.5,129.0,132.5,1.5,1218
888,2013-08-01,3317378,433628518,133.0,133.0,128.5,131.0,-1.5,1644
889,2013-08-02,1704447,224508774,131.0,132.5,130.5,131.5,0.5,1075
890,2013-08-05,5623903,708745181,130.0,130.0,123.5,127.0,-4.5,2895
891,2013-08-06,4832649,604149793,127.0,127.0,123.5,124.5,-2.5,2802
892,2013-08-07,6164666,733919256,121.5,122.5,116.0,116.0,-8.5,3486
893,2013-08-08,14233936,1620620578,112.5,117.5,109.0,116.5,0.5,5372
894,2013-08-09,4964028,573513787,114.5,117.0,113.5,116.5,0.0,2490
895,2013-08-12,2225057,253939555,116.5,117.0,112.0,114.5,-2.0,1568
896,2013-08-13,4394630,528326165,115.0,122.5,115.0,122.5,8.0,2665
897,2013-08-14,4173018,511489195,123.0,124.0,120.5,122.5,0.0,2070
898,2013-08-15,5302191,610525583,116.0,116.5,113.0,113.0,0.0,2785
899,2013-08-16,5568696,639274690,111.0,115.5,111.0,115.0,2.0,2898
900,2013-08-19,5114496,572823621,112.0,114.5,110.0,110.5,-4.5,3146
901,2013-08-20,5175796,577562091,110.0,113.0,110.0,111.0,0.5,2906
902,2013-08-22,7207064,775049672,108.0,108.5,105.5,107.0,-4.0,4008
903,2013-08-23,4681458,525201712,109.0,114.0,109.0,114.0,7.0,2908
904,2013-08-26,4326595,502754219,114.0,118.0,114.0,114.5,0.5,2705
905,2013-08-27,4569728,538516676,115.5,119.5,115.5,116.5,2.0,2937
906,2013-08-28,3974451,469964718,116.0,120.0,115.5,118.0,1.5,2821
907,2013-08-29,3956892,476735932,118.5,121.5,118.5,121.5,3.5,2523
908,2013-08-30,5606548,687830670,122.5,124.5,121.0,124.5,3.0,3276
909,2013-09-02,2901808,355205768,124.5,124.5,120.5,122.0,-2.5,2023
910,2013-09-03,5308031,657899356,123.0,127.0,121.0,124.5,2.5,3096
911,2013-09-04,2160144,265814568,124.5,125.0,122.0,122.0,-2.5,1468
912,2013-09-05,5552945,703987866,124.0,129.5,123.0,129.5,7.5,3612
913,2013-09-06,4403266,562569410,129.0,130.0,126.5,128.0,-1.5,2677
914,2013-09-09,4066539,527668070,130.0,130.5,129.0,130.0,2.0,2711
915,2013-09-10,3322870,430822600,132.0,132.0,127.0,131.0,1.0,2382
916,2013-09-11,2372751,304812630,131.5,131.5,126.5,130.0,-1.0,1676
917,2013-09-12,3522181,443202659,130.0,130.0,124.0,124.0,-6.0,2638
918,2013-09-13,3456019,433583894,124.5,127.0,124.5,125.5,1.5,2191
919,2013-09-14,575773,71664352,125.5,126.0,123.5,124.5,-1.0,454
920,2013-09-16,2663493,333748873,126.0,127.0,124.5,125.5,1.0,1901
921,2013-09-17,2030111,251979764,126.5,126.5,123.5,124.0,-1.5,1399
922,2013-09-18,3213846,399913447,124.5,125.5,123.0,123.5,-0.5,2042
923,2013-09-23,2525387,314639375,125.0,125.5,124.0,125.0,1.5,1481
924,2013-09-24,2784421,351669888,126.0,128.0,125.0,128.0,3.0,1765
925,2013-09-25,3059132,385884058,127.5,127.5,125.0,126.0,-2.0,1925
926,2013-09-26,2709027,334924294,127.0,127.5,121.5,122.0,-4.0,1616
927,2013-09-27,3310989,407661649,123.0,125.0,122.0,122.5,0.5,2376
928,2013-09-30,1512584,185742534,120.5,124.0,120.5,122.5,0.0,1066
929,2013-10-01,2055504,256966747,124.0,126.0,123.5,125.5,3.0,1579
930,2013-10-02,2877935,355964033,125.5,126.5,122.0,122.5,-3.0,2301
931,2013-10-03,4112057,510097739,123.5,126.0,122.5,124.5,2.0,2568
932,2013-10-04,4117940,503122740,124.5,125.5,120.5,121.0,-3.5,2882
933,2013-10-07,3058230,363910370,120.5,121.5,117.0,117.5,-3.5,2232
934,2013-10-08,5195686,606472721,118.0,120.0,114.5,115.0,-2.5,3284
935,2013-10-09,3859079,444493618,115.0,117.0,114.0,115.0,0.0,2206
936,2013-10-11,3269572,378968424,116.5,117.0,115.0,116.5,1.5,1867
937,2013-10-14,2849849,329293484,117.0,117.0,114.0,116.5,0.0,1676
938,2013-10-15,1799407,208704408,117.5,117.5,115.0,116.5,0.0,1249
939,2013-10-16,6677390,740535480,116.5,116.5,109.0,110.0,-6.5,4491
940,2013-10-17,5719516,631383276,110.5,113.0,109.0,109.5,-0.5,3085
941,2013-10-18,6162065,681849780,110.0,112.5,107.5,112.0,2.5,3679
942,2013-10-21,2920037,326061644,111.5,113.0,110.0,111.5,-0.5,1943
943,2013-10-22,1987785,221043920,111.5,112.0,110.5,111.0,-0.5,1285
944,2013-10-23,3657366,414934224,111.5,115.0,111.0,114.0,3.0,2324
945,2013-10-24,1715237,194265781,112.5,114.0,112.5,114.0,0.0,1323
946,2013-10-25,2768408,312714895,114.0,115.0,111.5,112.5,-1.5,1644
947,2013-10-28,2362176,264926712,113.5,113.5,111.5,112.0,-0.5,1324
948,2013-10-29,1935330,217238452,112.0,113.0,111.5,112.0,0.0,984
949,2013-10-30,6478732,747622876,113.0,118.0,112.5,118.0,6.0,3187
950,2013-10-31,5648632,662719076,118.0,118.5,115.5,116.5,-1.5,2775
951,2013-11-01,4835187,569434253,118.0,119.0,116.5,119.0,2.5,2266
952,2013-11-04,2550218,301361224,119.5,119.5,117.0,118.0,-1.0,1438
953,2013-11-05,2001911,233483805,119.0,119.0,115.0,115.0,-3.0,1321
954,2013-11-06,4574255,513104181,115.0,116.0,110.0,111.5,-3.5,2452
955,2013-11-07,4362660,485036083,110.0,112.5,109.0,111.0,-0.5,2084
956,2013-11-08,1899570,214132622,111.0,114.0,110.5,112.5,1.5,1355
957,2013-11-11,1075571,119639881,112.0,113.0,110.5,110.5,-2.0,785
958,2013-11-12,2943885,331826060,111.5,114.0,111.0,112.5,2.0,1777
959,2013-11-13,2032443,226744893,112.0,112.5,110.5,110.5,-2.0,1697
960,2013-11-14,1522986,170229936,112.0,112.5,110.0,111.5,1.0,1017
961,2013-11-15,4711580,532795120,112.0,114.5,111.5,112.0,0.5,2218
962,2013-11-18,4358956,480285160,112.5,113.0,108.0,109.5,-2.5,2658
963,2013-11-19,3603515,393860150,109.5,110.0,108.5,109.5,0.0,2207
964,2013-11-20,3730828,407262080,110.0,110.5,108.5,108.5,-1.0,2095
965,2013-11-21,2268031,244892879,108.0,108.5,107.5,108.0,-0.5,1628
966,2013-11-22,2839194,309873432,108.0,110.5,107.5,110.5,2.5,1736
967,2013-11-25,2027405,221948550,111.0,111.0,108.0,108.5,-2.0,1597
968,2013-11-26,5049450,557871000,108.5,111.5,108.0,110.5,2.0,1853
969,2013-11-27,6758452,773999384,110.0,118.0,109.5,117.0,6.5,3670
970,2013-11-28,9227729,1091202424,116.5,120.0,116.0,116.5,-0.5,4786
971,2013-11-29,4551622,540616824,118.5,119.5,117.0,119.5,3.0,2917
972,2013-12-02,2230629,267320851,120.5,121.0,118.5,119.0,-0.5,1418
973,2013-12-03,2161237,260447440,119.5,122.0,119.5,120.5,1.5,1272
974,2013-12-04,2697292,328610264,120.5,123.5,120.0,122.5,2.0,1811
975,2013-12-05,3411424,413547880,123.0,124.0,119.5,120.5,-2.0,2112
976,2013-12-06,2276237,276424414,121.5,122.0,120.5,122.0,1.5,1230
977,2013-12-09,3370883,420952429,123.5,126.0,123.0,124.5,2.5,2215
978,2013-12-10,3750841,458033102,125.0,125.5,120.5,122.0,-2.5,2018
979,2013-12-11,3135865,375117362,122.0,123.0,118.5,119.5,-2.5,2014
980,2013-12-12,7472736,864037640,118.0,118.5,114.0,114.0,-5.5,4094
981,2013-12-13,5874584,677720412,114.0,118.0,114.0,118.0,4.0,3634
982,2013-12-16,2790054,329914450,118.0,119.5,117.0,119.5,1.5,1810
983,2013-12-17,1556259,184672432,120.0,120.0,118.0,118.0,-1.5,1132
984,2013-12-18,3034967,365551507,119.5,122.0,118.5,121.0,3.0,1994
985,2013-12-19,3046713,368489773,123.0,123.0,119.0,121.5,0.5,1804
986,2013-12-20,3447983,411327460,120.5,121.5,118.0,120.0,-1.5,1937
987,2013-12-23,2231804,267833075,121.0,122.0,119.0,120.0,0.0,1309
988,2013-12-24,1207883,143430633,119.5,120.5,118.0,118.5,-1.5,840
989,2013-12-25,1254012,149757430,119.0,120.5,118.5,119.5,1.0,667
990,2013-12-26,875812,104669031,119.5,120.0,119.0,119.5,0.0,615
991,2013-12-27,2295022,275461640,120.0,121.0,119.5,120.0,0.5,1501
992,2013-12-30,1363900,163315544,120.5,121.0,119.0,120.0,0.0,926
993,2013-12-31,3513609,429170298,121.0,123.0,120.5,122.0,2.0,1947
994,2014-01-02,4703847,586023791,122.5,126.0,122.5,125.5,3.5,2906
995,2014-01-03,4499416,557618372,125.0,125.5,122.5,123.5,-2.0,2028
996,2014-01-06,4626051,562797171,123.5,123.5,119.5,121.0,-2.5,2718
997,2014-01-07,5532769,687975484,122.0,125.5,121.5,124.5,3.5,2795
998,2014-01-08,8725199,1126787370,125.5,132.5,125.5,130.0,5.5,5205
999,2014-01-09,8369429,1100840977,130.5,135.0,129.0,130.5,0.5,4504
1000,2014-01-10,3873766,498669018,131.5,131.5,127.5,128.0,-2.5,1957
1001,2014-01-13,4682507,610124880,129.0,132.5,129.0,130.0,2.0,2277
1002,2014-01-14,2822105,363831045,128.5,131.0,127.5,128.5,-1.5,1738
1003,2014-01-15,6538076,837317380,129.0,130.0,126.0,130.0,1.5,3380
1004,2014-01-16,7260823,915418552,128.0,129.0,124.0,124.0,-6.0,4314
1005,2014-01-17,5698758,701852609,124.0,126.0,122.0,122.5,-1.5,3248
1006,2014-01-20,4431058,541978076,122.5,124.5,121.0,122.0,-0.5,2841
1007,2014-01-21,4880970,610481750,123.5,126.5,123.0,125.0,3.0,2662
1008,2014-01-22,4867403,613929071,125.0,127.5,125.0,125.5,0.5,2750
1009,2014-01-23,4641495,573451390,125.5,126.0,122.0,122.0,-3.5,2636
1010,2014-01-24,3148743,383895146,122.0,123.0,120.5,122.0,0.0,1953
1011,2014-01-27,4125832,497184084,120.5,121.5,119.0,121.5,-0.5,2186
1012,2014-02-05,6832730,813912153,118.0,122.0,117.5,121.5,0.0,3664
1013,2014-02-06,4922948,593230730,121.0,122.0,119.0,120.0,-1.5,2197
1014,2014-02-07,7006147,866077228,121.5,125.5,121.0,124.0,4.0,3617
1015,2014-02-10,3294995,414540875,126.0,126.5,125.0,125.0,1.0,2097
1016,2014-02-11,2948520,371788000,125.5,127.0,125.0,125.0,0.0,1752
1017,2014-02-12,9906506,1290401518,126.0,132.5,126.0,130.5,5.5,5098
1018,2014-02-13,7250231,947999068,132.5,134.0,128.0,128.0,-2.5,3912
1019,2014-02-14,8914098,1181325534,130.0,134.0,130.0,133.0,5.0,5556
1020,2014-02-17,7241925,971771329,134.5,136.0,131.5,135.5,2.5,4411
1021,2014-02-18,5504142,743544028,135.5,137.0,134.0,134.5,-1.0,2854
1022,2014-02-19,5391718,735869995,135.0,138.0,134.5,137.5,3.0,3557
1023,2014-02-20,3917383,535412971,136.5,137.5,135.5,137.5,0.0,2535
1024,2014-02-21,5247038,715727168,139.0,139.5,134.0,136.5,-1.0,2672
1025,2014-02-24,3245498,442999228,137.0,137.5,135.5,136.5,0.0,1848
1026,2014-02-25,2688390,369679430,137.5,138.5,136.5,137.5,1.0,2009
1027,2014-02-26,2748524,379119546,137.0,138.5,137.0,138.5,1.0,1947
1028,2014-02-27,5708457,796053283,139.5,141.5,138.0,139.0,0.5,3613
1029,2014-03-03,6988621,991159337,139.0,146.0,137.5,146.0,7.0,4533
1030,2014-03-04,6729279,953001141,143.5,145.0,139.0,139.0,-7.0,4440
1031,2014-03-05,5133303,720984059,141.5,142.5,139.5,140.5,1.5,2643
1032,2014-03-06,4736088,664381320,141.0,143.0,139.0,140.5,0.0,2165
1033,2014-03-07,5225741,735586859,143.0,144.0,139.5,139.5,-1.0,2701
1034,2014-03-10,3361696,459326156,138.0,139.5,135.0,136.5,-3.0,2170
1035,2014-03-11,5238573,720580709,137.0,139.5,136.5,136.5,0.0,2788
1036,2014-03-12,2658973,365351274,136.5,138.5,136.5,138.0,1.5,1515
1037,2014-03-13,7446086,1032169954,139.0,140.5,137.5,139.0,1.0,3339
1038,2014-03-14,5313594,740241264,140.0,141.0,138.5,138.5,-0.5,2609
1039,2014-03-17,2416001,337086140,139.5,140.5,138.5,140.0,1.5,1302
1040,2014-03-18,6326357,904950862,142.0,144.0,142.0,142.5,2.5,3476
1041,2014-03-19,3169488,451090046,143.5,144.0,141.0,142.0,-0.5,1737
1042,2014-03-20,5486479,772246060,143.0,143.0,139.5,140.5,-1.5,2694
1043,2014-03-21,5231087,726452006,141.5,142.5,137.5,138.5,-2.0,2320
1044,2014-03-24,5755585,793716601,138.5,139.5,137.0,138.5,0.0,2711
1045,2014-03-25,3987668,555542513,138.5,141.5,138.5,138.5,0.0,1994
1046,2014-03-26,4843158,670141962,140.0,140.5,137.5,138.5,0.0,2295
1047,2014-03-27,4960285,694154185,139.0,142.0,139.0,141.0,2.5,2694
1048,2014-03-28,6026031,836991317,141.0,141.5,137.0,139.5,-1.5,2807
1049,2014-03-31,4643077,645063238,142.0,142.0,137.5,139.5,0.0,2242
1050,2014-04-01,10134939,1465638655,142.0,148.0,141.0,145.0,5.5,5959
1051,2014-04-02,6944013,1020782400,145.5,148.0,145.5,148.0,3.0,3474
1052,2014-04-03,5164695,753164275,149.5,150.0,144.5,145.0,-3.0,3023
1053,2014-04-07,5272194,755574916,143.5,145.0,142.0,144.0,-1.0,3426
1054,2014-04-08,4832850,685228700,143.0,143.0,140.5,142.0,-2.0,2791
1055,2014-04-09,5413011,774394562,144.0,144.5,142.0,143.0,1.0,3029
1056,2014-04-10,4051951,577735444,144.5,145.0,141.5,143.5,0.5,2076
1057,2014-04-11,3179766,452159038,141.5,143.0,141.0,143.0,-0.5,1986
1058,2014-04-14,2675686,378722540,142.0,144.0,140.0,140.0,-3.0,1762
1059,2014-04-15,3652412,520246916,141.0,144.0,140.5,143.0,3.0,2079
1060,2014-04-16,5335933,769989852,144.0,145.0,143.0,144.0,1.0,3183
1061,2014-04-17,6143512,898949496,145.0,148.0,143.5,147.5,3.5,3635
1062,2014-04-18,2583838,375946010,147.5,147.5,144.5,145.5,-2.0,1514
1063,2014-04-21,3426004,490949569,145.0,145.5,142.0,143.5,-2.0,2398
1064,2014-04-22,6349324,905392662,144.0,144.5,141.5,142.5,-1.0,2747
1065,2014-04-23,16144222,2205027692,141.5,142.0,133.5,136.0,-6.5,7683
1066,2014-04-24,7064764,969215696,137.0,139.0,135.0,139.0,3.0,3957
1067,2014-04-25,5426593,751515127,139.0,140.0,137.0,139.0,0.0,2677
1068,2014-04-28,4031472,554702608,137.0,139.0,136.5,138.0,-1.0,1895
1069,2014-04-29,4068061,573565723,138.5,143.5,138.0,142.5,4.5,2424
1070,2014-04-30,6395974,889869860,142.5,142.5,137.0,139.5,-3.0,3855
1071,2014-05-02,6687896,954446279,141.5,144.5,141.0,142.5,3.0,3434
1072,2014-05-05,8412145,1229525315,144.5,148.0,142.5,147.5,5.0,4706
1073,2014-05-06,10571140,1569552860,147.5,151.5,144.5,150.0,2.5,5129
1074,2014-05-07,11851931,1770404813,153.0,153.0,146.0,147.5,-2.5,5884
1075,2014-05-08,3998104,591385834,149.5,149.5,146.5,147.5,0.0,2241
1076,2014-05-09,3350026,493643322,149.0,149.0,146.0,147.0,-0.5,1728
1077,2014-05-12,4107496,591373214,146.5,147.0,142.0,144.0,-3.0,1773
1078,2014-05-13,3264886,468159762,146.5,146.5,142.0,142.0,-2.0,2034
1079,2014-05-14,2474167,355104126,143.0,144.5,142.5,144.5,2.5,1239
1080,2014-05-15,1723063,247899072,143.0,145.0,143.0,144.5,0.0,925
1081,2014-05-16,5832677,828186811,142.5,144.0,139.5,144.0,-0.5,2866
1082,2014-05-19,3640460,526414423,142.0,146.0,142.0,146.0,2.0,1827
1083,2014-05-20,2144143,313425164,146.0,147.5,145.0,145.0,-1.0,1430
1084,2014-05-21,3019430,436770200,146.0,147.0,143.5,144.5,-0.5,1349
1085,2014-05-22,1867407,271310712,146.0,146.0,144.5,146.0,1.5,981
1086,2014-05-23,2375698,348910946,146.0,148.0,145.5,148.0,2.0,1514
1087,2014-05-26,3221403,480428237,146.5,150.5,146.5,150.0,2.0,1958
1088,2014-05-27,6011485,918555720,150.0,154.5,150.0,153.0,3.0,3384
1089,2014-05-28,5588030,857205090,153.0,155.0,152.0,154.0,1.0,2633
1090,2014-05-29,2952461,453985533,153.5,154.5,153.0,154.0,0.0,1760
1091,2014-05-30,4596260,705042641,154.5,154.5,151.5,153.5,-0.5,2609
1092,2014-06-03,3343345,500081060,152.5,153.0,147.5,148.0,-5.5,2222
1093,2014-06-04,3977723,586289781,148.0,149.5,146.0,148.0,0.0,2109
1094,2014-06-05,5445215,788801175,147.0,148.0,143.5,145.0,-3.0,3265
1095,2014-06-06,8166643,1208568664,147.0,150.0,146.0,148.0,3.0,3142
1096,2014-06-09,5265237,789806050,150.0,151.0,148.0,150.0,2.0,2734
1097,2014-06-10,2806049,420299801,150.0,150.5,148.5,150.0,0.0,1365
1098,2014-06-11,2727023,406019407,151.0,151.5,147.5,148.5,-1.5,1760
1099,2014-06-12,6236812,907132740,146.5,147.0,144.5,145.0,-3.5,3193
1100,2014-06-13,9298064,1320593088,144.0,144.5,140.0,142.0,-3.0,4637
1101,2014-06-16,6516606,933781700,142.0,145.0,141.5,145.0,3.0,3160
1102,2014-06-17,4122656,598743620,146.0,146.5,143.5,145.0,0.0,1612
1103,2014-06-18,4158871,605475225,146.0,146.5,144.5,146.5,1.5,1960
1104,2014-06-19,2443771,358324337,146.5,147.5,145.0,147.0,0.5,1224
1105,2014-06-20,2376153,347958907,146.0,147.5,145.0,147.5,0.5,975
1106,2014-06-23,3831880,554226720,147.5,147.5,142.5,143.0,-4.5,1954
1107,2014-06-24,5857531,832432132,142.0,144.0,141.0,141.0,-2.0,2325
1108,2014-06-25,4166540,591137180,141.5,144.0,139.0,143.0,2.0,1732
1109,2014-06-26,1100411,157900773,144.0,144.5,142.5,144.0,1.0,807
1110,2014-06-27,3653279,528394788,144.0,145.5,143.0,144.0,0.0,1699
1111,2014-06-30,2610430,380346780,145.5,147.0,143.5,147.0,3.0,1548
1112,2014-07-01,2535916,375497068,147.0,149.0,146.0,148.0,1.0,1615
1113,2014-07-02,4199631,626892194,149.5,150.5,147.0,149.0,1.0,2335
1114,2014-07-03,2126187,315456863,148.0,150.0,147.0,150.0,1.0,1240
1115,2014-07-04,1607607,238188729,149.5,149.5,147.0,148.0,-2.0,978
1116,2014-07-07,2316685,343417065,146.0,149.5,146.0,149.5,1.5,1436
1117,2014-07-08,5619171,856275067,150.5,153.5,150.5,153.5,4.0,2949
1118,2014-07-09,3312093,506442213,153.5,154.5,151.5,152.5,-1.0,1881
1119,2014-07-10,4658008,717832212,153.5,154.5,153.0,154.5,2.0,2458
1120,2014-07-11,4827760,727347500,153.5,153.5,147.5,150.0,-4.5,1859
1121,2014-07-14,4233255,636927371,150.0,153.0,149.0,151.5,1.5,2327
1122,2014-07-15,4963368,747805380,152.0,152.5,149.5,151.5,0.0,2119
1123,2014-07-16,2443224,366305876,151.5,151.5,149.0,150.0,-1.5,1056
1124,2014-07-17,3076251,456231018,150.5,151.0,147.0,147.5,-2.5,1953
1125,2014-07-18,2927349,431497303,146.0,149.5,146.0,147.5,0.0,1318
1126,2014-07-21,1830200,269867795,148.0,149.5,146.5,147.5,0.0,1046
