,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
1921,2017-10-16,18343999,5961206139,320.5,330.0,318.0,326.0,4.0,11764
1922,2017-10-17,9779007,3162424987,326.0,327.0,320.5,321.0,-5.0,6154
1923,2017-10-18,9439166,2986108835,321.0,322.0,312.5,314.5,-6.5,5868
1924,2017-10-19,7519592,2398531345,317.0,323.5,316.0,316.5,2.0,4359
1925,2017-10-20,7547318,2378130034,316.5,319.5,313.0,313.0,-3.5,4106
1926,2017-10-23,6564806,2101481420,321.0,322.5,318.5,320.5,7.5,4524
1927,2017-10-24,4570436,1463017637,318.5,322.5,315.0,321.5,1.0,3202
1928,2017-10-25,11984238,3948360826,328.0,334.0,326.0,328.0,6.5,7655
1929,2017-10-26,10777715,3594466252,327.0,339.5,326.0,338.5,10.5,7012
1930,2017-10-27,12505057,4226723810,338.5,346.0,330.0,330.0,-8.5,9228
1931,2017-10-30,7630413,2539492113,335.0,337.0,326.5,334.5,4.5,5183
1932,2017-10-31,15248751,5249258020,336.0,350.0,333.0,342.5,8.0,9665
1933,2017-11-01,15054322,5176528308,350.5,350.5,338.0,338.0,-4.5,8559
1934,2017-11-02,6886834,2336399326,337.5,344.0,336.0,336.0,-2.0,4718
1935,2017-11-03,8852838,2975522230,338.0,341.5,332.0,335.0,-1.0,5161
1936,2017-11-06,13289766,4353238084,331.5,332.5,323.0,328.0,-7.0,8669
1937,2017-11-07,7730251,2591975087,330.0,338.5,330.0,337.5,9.5,5272
1938,2017-11-08,4695375,1573995883,337.0,339.0,332.0,336.5,-1.0,3363
1939,2017-11-09,5447287,1825128124,336.5,341.0,328.0,331.0,-5.5,3623
1940,2017-11-10,15697597,4987805622,323.0,326.0,307.5,326.0,-5.0,10531
1941,2017-11-13,6588631,2106835806,323.5,324.5,317.5,317.5,-8.5,4900
1942,2017-11-14,8063450,2632417200,326.0,332.5,322.0,326.0,8.5,5227
1943,2017-11-15,5848318,1883858542,323.0,325.0,319.0,322.0,-4.0,4705
1944,2017-11-16,4947048,1592993908,322.0,325.0,319.5,320.5,-1.5,2948
1945,2017-11-17,6854773,2249715139,327.0,330.0,325.0,329.5,9.0,4451
1946,2017-11-20,6000173,1941212779,334.0,334.0,319.0,320.0,-9.5,4423
1947,2017-11-21,6266273,1995569406,320.5,323.5,316.0,322.0,2.0,4530
1948,2017-11-22,7428234,2434423050,324.0,332.0,322.5,327.0,5.0,5206
1949,2017-11-23,4118085,1358007795,331.5,333.5,326.5,327.0,0.0,2813
1950,2017-11-24,3238485,1058239110,330.0,330.0,324.0,326.0,-1.0,2272
1951,2017-11-27,3919596,1287078180,328.0,331.0,324.5,330.5,4.5,2852
1952,2017-11-28,7460233,2483879623,337.0,337.0,328.5,331.0,0.5,4714
1953,2017-11-29,4521461,1511199013,334.5,336.5,332.0,334.5,3.5,3139
1954,2017-11-30,10532780,3458722680,336.0,336.5,318.5,326.0,-8.5,5254
1955,2017-12-01,8055572,2573830984,326.5,329.0,312.0,315.0,-11.0,5925
1956,2017-12-04,4555823,1452038860,315.0,320.5,315.0,320.0,5.0,3106
1957,2017-12-05,3030874,960747432,318.0,320.0,315.0,318.0,-2.0,2351
1958,2017-12-06,17490883,5175975746,318.0,318.0,286.5,286.5,-31.5,11466
1959,2017-12-07,11079895,3194553260,289.0,293.0,284.5,287.5,1.0,7492
1960,2017-12-08,7054528,2061838316,291.0,297.5,287.5,296.0,8.5,4919
1961,2017-12-11,3470565,1037189700,297.5,301.5,296.0,299.5,3.5,2723
1962,2017-12-12,4239176,1252523766,299.5,300.0,291.0,296.0,-3.5,2794
1963,2017-12-13,4712816,1391222720,298.0,299.0,291.0,291.0,-5.0,3074
1964,2017-12-14,4395536,1284612976,291.5,295.5,289.0,289.5,-1.5,3173
1965,2017-12-15,12426779,3496441073,287.5,289.0,276.0,285.0,-4.5,7560
1966,2017-12-18,5170946,1476082358,285.0,289.0,280.0,287.5,2.5,3828
1967,2017-12-19,5989588,1749073372,289.0,294.0,287.5,294.0,6.5,4090
1968,2017-12-20,2430748,709237164,294.0,294.0,288.0,292.5,-1.5,2042
1969,2017-12-21,2601721,762704811,293.0,296.0,290.0,290.0,-2.5,1929
1970,2017-12-22,2119223,615744893,292.5,293.5,289.0,290.5,0.5,1466
1971,2017-12-25,1436728,412953664,291.0,291.5,286.0,287.0,-3.5,1116
1972,2017-12-26,6020186,1686626066,287.5,288.0,277.0,280.0,-7.0,3576
1973,2017-12-27,4375518,1225275094,280.0,283.5,276.5,283.0,3.0,3311
1974,2017-12-28,4585851,1306607386,281.0,287.5,281.0,286.0,3.0,3156
1975,2017-12-29,5128493,1499057868,288.5,294.0,287.0,294.0,8.0,3571
1976,2018-01-02,2537800,737884500,293.0,293.5,289.0,291.5,-2.5,2170
1977,2018-01-03,8197202,2457754182,295.0,302.5,295.0,300.5,9.0,5380
1978,2018-01-04,6783498,2045161886,301.0,307.0,298.0,307.0,6.5,4411
1979,2018-01-05,4965501,1497589301,310.0,310.0,297.0,300.0,-7.0,4032
1980,2018-01-08,4142031,1246085238,304.0,306.0,296.0,298.0,-2.0,3354
1981,2018-01-09,5147465,1554053895,297.0,304.0,296.0,304.0,6.0,3812
1982,2018-01-10,6851283,2102171284,304.5,311.0,302.0,309.5,5.5,5020
1983,2018-01-11,3775458,1151503406,309.5,309.5,302.5,306.0,-3.5,2780
1984,2018-01-12,5579414,1729514122,309.0,311.5,307.0,309.5,3.5,2920
1985,2018-01-15,4350414,1356536168,312.0,313.0,308.5,313.0,3.5,3003
1986,2018-01-16,4648847,1447447827,311.0,314.0,309.0,312.0,-1.0,2946
1987,2018-01-17,5882149,1797448689,308.0,308.0,303.5,306.5,-5.5,3952
1988,2018-01-18,8801766,2783065628,308.5,321.5,307.0,319.5,13.0,6063
1989,2018-01-19,7447305,2359053990,321.0,321.0,314.0,319.0,-0.5,4572
1990,2018-01-22,5556851,1752790673,317.0,319.0,312.0,319.0,0.0,4000
1991,2018-01-23,10574361,3387271687,318.5,323.5,317.0,318.0,-1.0,4831
1992,2018-01-24,7802626,2419033601,315.0,316.0,307.5,307.5,-10.5,5143
1993,2018-01-25,9112131,2830608640,308.0,317.0,305.5,305.5,-2.0,5628
1994,2018-01-26,7022277,2129207316,300.5,308.5,300.5,308.0,2.5,4107
1995,2018-01-29,4417172,1369854976,314.0,314.0,307.0,308.0,0.0,2971
1996,2018-01-30,6988505,2106321000,305.5,305.5,298.5,299.0,-9.0,4277
1997,2018-01-31,7830732,2349990830,295.0,304.0,295.0,299.0,0.0,3804
1998,2018-02-01,13669201,4221421137,310.0,311.0,306.5,307.0,8.0,6700
1999,2018-02-02,5242656,1594570080,304.0,306.5,301.5,304.5,-2.5,3124
2000,2018-02-05,5583969,1665084169,295.0,301.0,295.0,299.0,-5.5,3806
2001,2018-02-06,11116800,3171040900,290.0,292.0,279.0,286.5,-12.5,7745
2002,2018-02-07,7681256,2221927960,292.5,295.0,284.5,284.5,-2.0,5379
2003,2018-02-08,4649916,1329808392,285.0,288.5,283.0,286.0,1.5,3062
2004,2018-02-09,8477304,2361336140,272.5,286.0,270.0,283.0,-3.0,4974
2005,2018-02-12,5525043,1582507255,286.5,289.0,283.0,285.0,2.0,3527
2006,2018-02-21,11124413,3331870818,293.5,304.5,292.0,304.5,19.5,7132
2007,2018-02-22,7652415,2314089330,300.0,306.0,298.5,302.0,-2.5,3770
2008,2018-02-23,6895549,2073977032,300.0,302.0,299.5,300.5,-1.5,3816
2009,2018-02-26,3620576,1085968648,304.5,304.5,296.5,296.5,-4.0,2666
2010,2018-02-27,9192774,2791847974,302.0,307.0,301.0,301.0,4.5,4571
2011,2018-03-01,9511203,2840415948,301.0,302.5,294.5,299.5,-1.5,5349
2012,2018-03-02,11706432,3550979916,296.0,307.0,296.0,302.5,3.0,5596
2013,2018-03-05,7595028,2270568837,302.5,303.0,295.0,295.0,-7.5,4846
2014,2018-03-06,8100162,2427703282,299.0,303.0,296.5,301.0,6.0,4263
2015,2018-03-07,10376719,3152730919,297.5,307.5,297.5,300.0,-1.0,5525
2016,2018-03-08,11617109,3566334106,304.0,309.5,302.5,309.5,9.5,6605
2017,2018-03-09,8455746,2622196817,309.5,312.5,307.5,310.5,1.0,4353
2018,2018-03-12,12539320,3982510120,312.0,322.5,311.5,317.0,6.5,8073
2019,2018-03-13,10215713,3261185234,317.0,320.5,317.0,319.0,2.0,5451
2020,2018-03-14,6017705,1896267707,319.0,319.0,313.5,313.5,-5.5,3822
2021,2018-03-15,8616499,2743713183,313.5,321.0,313.5,318.0,4.5,4645
2022,2018-03-16,12301493,3925794781,322.0,322.5,317.0,317.0,-1.0,5719
2023,2018-03-19,18084889,6054487648,321.5,344.0,320.5,334.0,17.0,11517
2024,2018-03-20,16137222,5490746480,335.0,344.0,335.0,342.5,8.5,10246
2025,2018-03-21,12857200,4371958070,348.0,348.0,335.0,336.0,-6.5,9317
2026,2018-03-22,5677495,1917408825,339.0,342.0,335.0,336.0,0.0,4026
2027,2018-03-23,6414475,2101407300,324.0,334.0,323.0,328.0,-8.0,4629
2028,2018-03-26,11777725,4033222125,328.5,347.5,328.0,347.0,19.0,8240
2029,2018-03-27,12445408,4238582628,343.0,345.0,334.0,342.5,-4.5,9095
2030,2018-03-28,6476805,2177788815,338.0,341.5,333.0,333.0,-9.5,4538
2031,2018-03-29,6907204,2319100669,337.5,341.0,331.0,331.0,-2.0,4704
2032,2018-03-30,10060735,3444179400,339.0,346.5,338.5,340.0,9.0,6832
2033,2018-03-31,2089136,710858161,343.0,344.0,339.0,340.5,0.5,1595
2034,2018-04-02,3080504,1044401848,343.5,343.5,336.0,336.5,-4.0,2400
2035,2018-04-03,7879106,2591642804,333.5,334.0,326.5,328.0,-8.5,5223
2036,2018-04-09,6833784,2254810529,331.0,333.0,327.5,327.5,-0.5,4442
2037,2018-04-10,4664776,1533207133,330.0,331.0,326.0,327.0,-0.5,3158
2038,2018-04-11,9673560,3276658983,330.0,343.0,329.5,339.0,12.0,5731
2039,2018-04-12,5856142,1956379286,339.5,342.0,330.5,331.5,-7.5,4257
2040,2018-04-13,4800170,1614479520,335.0,338.0,334.0,336.0,4.5,3074
2041,2018-04-16,7929952,2709370382,340.0,346.0,338.5,342.0,6.0,4899
2042,2018-04-17,5928455,2014076745,345.0,345.0,336.0,340.0,-2.0,4011
2043,2018-04-18,29146106,10533810175,345.0,373.0,345.0,362.0,22.0,16649
2044,2018-04-19,18316689,6688416165,370.0,374.5,357.5,360.5,-1.5,10726
2045,2018-04-20,10760973,3824870968,357.0,362.0,351.0,354.5,-6.0,6048
2046,2018-04-23,8170123,2911181595,356.0,363.0,350.5,350.5,-4.0,5658
2047,2018-04-24,10638684,3619653249,352.0,354.0,330.0,341.5,-9.0,7539
2048,2018-04-25,7676548,2592094224,338.5,346.0,334.5,337.0,-4.5,5152
2049,2018-04-26,12585799,4183385670,341.0,344.5,321.0,323.5,-13.5,8400
2050,2018-04-27,8263068,2754050073,337.0,339.5,325.5,339.5,16.0,6059
2051,2018-04-30,10585708,3555601220,328.0,341.0,327.0,340.0,0.5,6560
2052,2018-05-02,9126980,3057254740,341.5,343.0,330.0,331.0,-9.0,5643
2053,2018-05-03,12988126,4144889072,328.0,329.0,312.0,320.0,-11.0,8795
2054,2018-05-04,6275448,2029315218,315.0,328.0,315.0,325.5,5.5,4269
2055,2018-05-07,7337344,2353204780,332.0,332.5,317.0,318.5,-7.0,5521
2056,2018-05-08,5086816,1649148200,319.0,326.0,319.0,325.0,6.5,3741
2057,2018-05-09,4855243,1592056447,325.5,330.5,322.5,328.0,3.0,3478
2058,2018-05-10,4831038,1591581711,328.0,331.5,326.0,329.5,1.5,2729
2059,2018-05-11,11336872,3655616336,329.5,330.5,317.0,319.5,-10.0,6141
2060,2018-05-14,5398227,1733270017,325.0,326.0,318.0,320.0,0.5,3892
2061,2018-05-15,3768594,1206626462,324.0,324.0,318.5,319.0,-1.0,2769
2062,2018-05-16,3594624,1145588680,320.0,322.0,315.0,319.0,0.0,2657
2063,2018-05-17,8766504,2723461981,318.5,318.5,307.0,310.0,-9.0,5677
2064,2018-05-18,5357335,1665111011,311.5,315.0,307.0,313.0,3.0,3646
2065,2018-05-21,3005338,946411308,315.5,317.0,313.5,314.0,1.0,2250
2066,2018-05-22,6695276,2131424596,315.0,322.0,313.0,320.5,6.5,4551
2067,2018-05-23,6587676,2109013187,323.0,323.0,317.5,320.0,-0.5,3893
2068,2018-05-24,4097555,1316904710,323.0,323.0,318.0,322.0,2.0,2629
2069,2018-05-25,4971678,1611594672,322.0,326.5,319.0,324.0,2.0,3328
2070,2018-05-28,3884905,1247808195,324.0,325.5,318.5,318.5,-5.5,2888
2071,2018-05-29,2389488,756471208,319.0,319.5,315.0,315.0,-3.5,1890
2072,2018-05-30,5019062,1561375974,312.5,313.5,310.0,310.0,-5.0,3541
2073,2018-05-31,10028970,3115230639,313.0,313.0,308.5,311.5,1.5,4437
2074,2018-06-01,3291068,1041189192,313.5,319.0,313.0,319.0,7.5,2601
2075,2018-06-04,9003494,2945547026,319.5,330.5,319.5,329.5,10.5,5632
2076,2018-06-05,4005678,1309186448,330.5,330.5,324.5,325.0,-4.5,2703
2077,2018-06-06,5500800,1822798000,329.5,334.0,327.0,331.0,6.0,3798
2078,2018-06-07,3642395,1202086533,331.0,332.0,328.0,331.0,0.0,2542
2079,2018-06-08,3846689,1264655512,329.0,330.0,326.5,330.0,-1.0,2277
2080,2018-06-11,5830621,1937420550,331.0,334.5,330.5,332.5,2.5,2209
2081,2018-06-12,3972024,1291982460,329.0,330.5,323.0,324.0,-8.5,2832
2082,2018-06-13,3639873,1172683566,322.5,326.0,320.5,320.5,-3.5,2847
2083,2018-06-14,3938428,1253631998,320.0,322.5,315.0,315.0,-5.5,2635
2084,2018-06-15,5146049,1623103533,316.0,318.5,312.5,315.0,0.0,2531
2085,2018-06-19,4698793,1471989209,311.5,318.0,311.0,312.0,-3.0,3143
2086,2018-06-20,5656714,1756514428,312.0,313.0,309.0,310.0,-2.0,3626
2087,2018-06-21,3846807,1200868205,312.0,313.5,310.5,312.0,2.0,2384
2088,2018-06-22,3055482,946277366,310.0,311.0,308.0,310.5,-1.5,1953
2089,2018-06-25,2955202,914297120,307.0,311.0,307.0,310.0,-0.5,1758
2090,2018-06-26,10965073,3273899254,305.0,305.5,293.0,296.5,-13.5,7162
2091,2018-06-27,6511777,1938129379,297.0,302.0,296.0,296.5,0.0,4582
2092,2018-06-28,4398790,1299489420,295.0,299.0,292.0,297.0,0.5,3321
2093,2018-06-29,4915252,1475236967,298.5,302.0,298.5,300.0,3.0,3372
2094,2018-07-02,5740591,1760190346,301.0,312.5,301.0,305.0,5.0,4377
2095,2018-07-03,3870712,1184177660,305.0,309.0,303.0,304.5,-0.5,2872
2096,2018-07-04,3724168,1123543900,303.5,306.5,297.0,298.0,-6.5,2668
2097,2018-07-05,9900612,2836080144,295.0,295.0,280.5,281.5,-16.5,6996
2098,2018-07-06,9758208,2784490196,282.0,288.0,282.0,285.0,3.5,5676
2099,2018-07-09,7374647,2027096778,278.0,279.5,271.0,272.5,0.0,4583
2100,2018-07-10,4904871,1362518190,274.5,280.0,274.0,280.0,7.5,3345
2101,2018-07-11,3684846,1015965751,277.0,278.5,273.5,276.0,-4.0,2643
2102,2018-07-12,4540240,1279941160,276.0,285.0,276.0,283.0,7.0,3322
2103,2018-07-13,3578038,1018138368,281.5,286.0,281.0,285.0,2.0,2540
2104,2018-07-16,1934940,550236400,285.0,286.5,282.5,282.5,-2.5,1365
2105,2018-07-17,3209658,916487509,283.0,287.5,283.0,285.5,3.0,2274
2106,2018-07-18,5334897,1517803064,287.0,288.5,281.0,281.0,-4.5,4014
2107,2018-07-19,3739955,1059742140,283.5,284.5,281.5,284.0,3.0,1731
2108,2018-07-20,4735839,1332397609,282.0,284.0,280.0,280.0,-4.0,2255
2109,2018-07-23,10295269,2807183937,278.5,278.5,271.0,271.5,-8.5,6856
2110,2018-07-24,18771099,4861250740,270.0,270.0,254.0,255.0,-16.5,12278
2111,2018-07-25,8034621,2091192065,255.0,264.0,254.0,262.5,7.5,5721
2112,2018-07-26,6743232,1761316480,259.0,263.0,259.0,263.0,0.5,4108
2113,2018-07-27,8246218,2211411430,263.0,271.5,263.0,267.5,4.5,4487
2114,2018-07-30,6557869,1712969223,263.5,265.0,258.5,260.0,-7.5,4464
2115,2018-07-31,13736789,3475740444,256.0,257.0,250.0,254.0,-6.0,7555
2116,2018-08-01,16149338,4377632250,265.0,277.5,265.0,275.0,21.0,10555
2117,2018-08-02,9306991,2538540211,276.0,277.0,269.0,269.0,-6.0,5612
2118,2018-08-03,6376440,1737968101,272.0,274.0,271.0,274.0,5.0,2818
2119,2018-08-06,2324777,633361621,273.5,274.0,270.0,273.0,-1.0,1591
2120,2018-08-07,5438603,1500245558,273.0,278.0,271.5,275.5,2.5,3378
2121,2018-08-08,4605097,1276059906,277.0,278.0,275.0,277.5,2.0,3015
2122,2018-08-09,3355805,922400769,276.0,276.5,272.0,275.0,-2.5,2282
2123,2018-08-10,2071377,569773832,272.5,276.5,272.5,274.5,-0.5,1461
2124,2018-08-13,5137482,1352335230,265.0,268.5,258.0,263.5,-11.0,3965
2125,2018-08-14,2505500,664664243,263.5,267.0,263.5,265.0,1.5,1979
2126,2018-08-15,2362251,617604011,263.5,264.0,260.0,260.0,-5.0,2068
2127,2018-08-16,12955116,3228868120,250.0,253.0,246.0,247.5,-12.5,8579
2128,2018-08-17,7904316,1959972699,250.5,252.5,246.0,247.0,-0.5,5696
2129,2018-08-20,5129423,1264730904,249.5,249.5,244.0,247.0,0.0,3526
2130,2018-08-21,3896372,958080284,246.0,247.0,245.0,245.5,-1.5,2837
2131,2018-08-22,6912322,1708406356,247.0,249.5,244.0,247.5,2.0,3807
2132,2018-08-23,5206562,1308206310,248.0,253.0,248.0,253.0,5.5,3115
2133,2018-08-24,2873118,716841736,253.0,253.0,247.0,250.0,-3.0,2104
2134,2018-08-27,3303194,816104824,248.5,249.0,245.5,247.5,-2.5,2334
2135,2018-08-28,10744025,2710160475,247.5,256.0,247.5,252.0,4.5,5662
2136,2018-08-29,5486321,1400257676,254.5,256.5,253.0,256.0,4.0,3437
2137,2018-08-30,4274480,1097281860,257.0,258.5,255.0,256.0,0.0,2868
2138,2018-08-31,6027520,1514129310,255.0,255.0,248.5,251.5,-4.5,2967
2139,2018-09-03,3759530,941178520,252.5,253.0,249.0,249.5,-2.0,1911
2140,2018-09-04,4155461,1052235516,250.0,255.0,250.0,253.5,4.0,2455
2141,2018-09-05,5658310,1438867385,253.5,256.0,252.0,254.0,0.5,2232
2142,2018-09-06,4832939,1231300865,252.5,257.0,250.0,255.0,1.0,2826
2143,2018-09-07,6905361,1723106209,253.0,254.5,245.5,248.0,-7.0,4315
2144,2018-09-10,8970148,2193348260,249.0,251.0,238.0,242.5,-5.5,4666
2145,2018-09-11,5581726,1359517395,246.0,247.0,241.0,244.0,1.5,3612
2146,2018-09-12,3333026,812170844,246.5,246.5,242.0,244.0,0.0,2629
2147,2018-09-13,3492346,851245237,245.5,245.5,242.0,242.0,-2.0,2298
2148,2018-09-14,3522752,862165992,244.5,246.5,243.0,245.5,3.5,2656
2149,2018-09-17,1762951,429209215,244.0,245.0,242.0,243.5,-2.0,1396
2150,2018-09-18,3198033,783025835,243.0,246.5,243.0,244.5,1.0,2424
2151,2018-09-19,3748889,919652194,246.5,248.5,243.0,245.0,0.5,2533
2152,2018-09-20,5312721,1274677040,243.5,245.0,237.5,238.0,-7.0,3910
2153,2018-09-21,5338227,1294611062,241.5,244.0,240.5,243.0,5.0,2505
2154,2018-09-25,2855605,693998865,241.0,244.0,241.0,243.5,0.5,1558
2155,2018-09-26,3087089,749582127,244.5,245.0,241.0,241.5,-2.0,1835
2156,2018-09-27,2935735,706952870,241.0,242.0,239.0,241.5,0.0,1994
2157,2018-09-28,6198255,1519371850,244.5,246.5,243.0,246.5,5.0,3249
2158,2018-10-01,5081741,1270421189,248.5,252.0,248.5,250.0,3.5,2871
2159,2018-10-02,12269236,3011263156,250.0,251.0,243.0,245.0,-5.0,4045
2160,2018-10-03,4459111,1085211970,245.5,246.5,241.0,246.0,1.0,2092
2161,2018-10-04,5522030,1342928452,248.0,248.0,242.0,242.0,-4.0,2860
2162,2018-10-05,9432507,2229811886,240.0,241.0,232.5,234.5,-7.5,5325
2163,2018-10-08,7119698,1665116439,234.5,235.5,232.5,233.5,-1.0,2975
2164,2018-10-09,6597219,1520567020,234.0,234.5,228.5,228.5,-5.0,3123
2165,2018-10-11,18592317,3875921696,207.5,210.5,207.0,210.5,-18.0,9016
2166,2018-10-12,7413236,1608345392,210.0,221.0,210.0,220.0,9.5,4611
2167,2018-10-15,7507028,1664516555,218.5,226.5,216.0,221.0,1.0,4284
2168,2018-10-16,3703987,830340588,222.5,227.0,222.0,222.0,1.0,2393
2169,2018-10-17,3778048,850015371,225.5,226.5,224.0,224.5,2.5,2040
2170,2018-10-18,2588243,583793147,225.0,227.0,224.0,225.0,0.5,1833
2171,2018-10-19,3881788,857651300,221.5,222.5,218.5,222.5,-2.5,2531
2172,2018-10-22,2304109,510839198,220.5,224.0,220.0,221.5,-1.0,1623
2173,2018-10-23,3750442,813843972,220.0,222.0,214.0,214.0,-7.5,2876
2174,2018-10-24,5893975,1241584625,212.0,216.0,206.0,214.0,0.0,4332
2175,2018-10-25,7491358,1570280845,207.5,212.0,206.0,210.0,-4.0,5052
2176,2018-10-26,8769095,1790204285,212.0,213.5,200.5,202.0,-8.0,5995
2177,2018-10-29,7244609,1473119608,206.0,208.0,199.5,208.0,6.0,4067
2178,2018-10-30,5275023,1099501150,209.0,212.0,206.0,207.0,-1.0,2550
2179,2018-10-31,10262937,2247970325,212.0,227.5,211.0,227.5,20.5,6203
2180,2018-11-01,9447080,2116661855,227.0,229.0,218.5,223.5,-4.0,6223
2181,2018-11-02,7310536,1662872172,226.5,230.5,224.5,227.5,4.0,4944
2182,2018-11-05,4237811,962584530,225.5,230.0,224.0,230.0,2.5,2890
2183,2018-11-06,5869560,1362477300,233.5,238.0,226.5,230.0,0.0,3897
2184,2018-11-07,3698354,864450190,230.0,236.0,230.0,235.0,5.0,2526
2185,2018-11-08,3951731,930600285,239.0,240.0,233.0,235.0,0.0,2436
2186,2018-11-09,4588760,1051158040,234.5,234.5,226.5,228.5,-6.5,3007
2187,2018-11-12,5490588,1278727842,228.0,235.5,227.0,234.5,6.0,3026
2188,2018-11-13,4337995,996457340,227.5,234.0,226.5,231.0,-3.5,3002
2189,2018-11-14,2607260,602412800,231.0,233.0,229.0,230.0,-1.0,1885
2190,2018-11-15,3910993,905920872,231.5,235.0,229.5,231.5,1.5,1955
2191,2018-11-16,8593017,1918466774,225.0,228.0,220.0,220.0,-11.5,6060
2192,2018-11-19,4529006,1003762163,222.0,225.0,220.0,223.5,3.5,2503
2193,2018-11-20,4366250,972768000,222.5,225.5,220.5,225.0,1.5,2022
2194,2018-11-21,3605281,802149444,223.0,224.5,220.0,223.0,-2.0,2712
2195,2018-11-22,2429076,541747727,223.5,225.0,222.0,222.5,-0.5,1730
2196,2018-11-23,1501480,334604275,224.0,224.0,222.0,222.0,-0.5,1261
2197,2018-11-26,5138404,1166405306,224.0,230.5,223.0,228.0,6.0,2826
2198,2018-11-27,3222824,738320668,228.0,232.0,225.0,232.0,4.0,2446
2199,2018-11-28,4001176,937372036,232.0,236.5,231.0,236.5,4.5,2995
2200,2018-11-29,4823111,1136152863,240.0,241.5,231.5,231.5,-5.0,3555
2201,2018-11-30,6754593,1595072968,233.0,238.0,231.0,237.5,6.0,3418
2202,2018-12-03,7644178,1873734039,243.0,247.0,242.5,245.5,8.0,4199
2203,2018-12-04,10166331,2544509507,248.0,252.5,245.0,252.0,6.5,6078
2204,2018-12-05,4879496,1197233303,246.5,247.0,244.0,244.5,-7.5,3190
2205,2018-12-06,8345167,1949126791,239.0,239.5,229.0,229.5,-15.0,5200
2206,2018-12-07,4682911,1098891125,233.5,236.5,232.5,233.5,4.0,2815
2207,2018-12-10,3099071,713859401,229.5,234.0,228.0,229.0,-4.5,2188
2208,2018-12-11,2710930,617690970,227.0,229.5,226.0,228.0,-1.0,1667
2209,2018-12-12,3454665,805311411,231.5,235.0,230.0,233.0,5.0,1879
2210,2018-12-13,4468290,1055623660,233.5,238.0,233.5,237.5,4.5,1819
2211,2018-12-14,3433139,811925804,239.0,240.0,233.0,236.0,-1.5,2512
2212,2018-12-17,2744768,647453393,239.0,239.0,234.0,235.0,-1.0,1474
2213,2018-12-18,2413231,566781162,234.0,236.5,233.5,234.5,-0.5,1489
2214,2018-12-19,2712347,636109698,232.5,236.0,232.5,236.0,1.5,1752
2215,2018-12-20,9042120,2049881661,229.5,231.0,223.5,225.0,-11.0,5840
2216,2018-12-21,5269734,1177829400,224.0,226.0,221.5,223.5,-1.5,2560
2217,2018-12-22,923087,205274436,223.0,223.5,221.5,223.0,-0.5,860
2218,2018-12-24,1674367,375607809,223.5,225.5,222.5,225.0,2.0,1173
2219,2018-12-25,1528188,337471318,221.0,222.0,219.0,221.0,-4.0,1229
2220,2018-12-26,897303,198854106,222.0,223.5,220.0,220.0,-1.0,793
2221,2018-12-27,2969386,668855350,224.5,227.0,223.0,225.0,5.0,2189
2222,2018-12-28,3415320,774673074,223.5,229.5,223.5,229.5,4.5,1904
2223,2019-01-02,4284014,957735608,229.5,229.5,220.5,220.5,-9.0,2864
2224,2019-01-03,3718829,831122104,224.0,226.0,221.0,223.5,3.0,2430
2225,2019-01-04,6492944,1404926350,218.5,218.5,213.5,217.0,-6.5,3607
2226,2019-01-07,7008819,1538049578,221.0,221.5,217.5,219.0,2.0,3394
2227,2019-01-08,4626012,1022088672,221.0,222.5,218.5,222.0,3.0,2372
2228,2019-01-09,8817353,2009865778,225.5,231.5,224.0,226.0,4.0,5701
2229,2019-01-10,2881535,650010667,226.0,228.0,223.0,226.0,0.0,1898
2230,2019-01-11,2023139,460067553,227.0,229.0,226.0,227.5,1.5,1555
2231,2019-01-14,4203075,974791848,231.5,234.0,230.0,231.5,4.0,3103
2232,2019-01-15,4945299,1149987297,233.5,233.5,231.5,233.0,1.5,2545
2233,2019-01-16,4464761,1051292342,233.0,238.0,232.0,237.0,4.0,3007
2234,2019-01-17,3010704,712239855,237.5,239.0,234.5,237.0,0.0,2133
2235,2019-01-18,6656676,1615966586,239.5,244.5,239.0,244.0,7.0,4776
2236,2019-01-21,4439388,1093095336,247.0,249.0,243.5,244.5,0.5,3084
2237,2019-01-22,4435260,1082602920,246.5,248.0,241.0,242.0,-2.5,3091
2238,2019-01-23,3064991,733919331,240.5,241.0,237.0,241.0,-1.0,2323
2239,2019-01-24,6357578,1560450304,242.5,248.0,242.0,244.5,3.5,4181
2240,2019-01-25,6402195,1587318360,246.5,249.5,245.0,248.0,3.5,4083
2241,2019-01-28,4014061,994715632,247.5,249.0,246.5,248.5,0.5,2651
2242,2019-01-29,4277832,1048432080,245.0,248.0,244.0,245.5,-3.0,2777
2243,2019-01-30,5074048,1234144712,245.5,245.5,241.5,243.0,-2.5,2702
2244,2019-02-11,19458668,4923171176,252.5,259.5,249.5,259.5,16.5,10633
2245,2019-02-12,6519205,1681211296,257.0,259.5,256.0,257.5,-2.0,3933
2246,2019-02-13,5523900,1431583629,259.5,261.5,256.5,259.0,1.5,3694
2247,2019-02-14,3051493,782840208,257.0,259.0,255.5,255.5,-3.5,2343
2248,2019-02-15,4364578,1105758156,254.5,258.0,250.5,252.0,-3.5,3147
2249,2019-02-18,3795721,960792750,254.5,254.5,251.0,253.5,1.5,2350
2250,2019-02-19,3647988,914308465,252.0,252.5,249.0,250.0,-3.5,2649
